,State,Year,Quarter,District_name,Transaction_count,Transaction_amount
3781,gujarat,2020,3,vadodara district,2196334,7377577452.229219
3782,gujarat,2020,3,banas kantha district,2196334,4347810483.865207
3783,gujarat,2020,3,amreli district,2196334,878846985.3990886
3784,gujarat,2020,3,ahmadabad district,2196334,43364229618.72334
3785,gujarat,2020,3,dohad district,2196334,774665435.029488
3786,gujarat,2020,3,navsari district,2196334,1042130557.8815172
3787,gujarat,2020,3,patan district,2196334,1469939692.0924706
3788,gujarat,2020,3,kachchh district,2196334,3715321888.0775957
3789,gujarat,2020,3,surendranagar district,2196334,1053748004.4105902
3790,gujarat,2020,3,morbi district,2196334,1151870077.6734865
3791,gujarat,2020,4,anand district,2196334,2488003643.70551
3792,gujarat,2020,4,jamnagar district,2196334,1746204267.5136547
3793,gujarat,2020,4,devbhumi dwarka district,2196334,564767075.0324345
3794,gujarat,2020,4,rajkot district,2196334,4184580562.7370863
3795,gujarat,2020,4,aravallis district,2196334,1195080848.8393457
3796,gujarat,2020,4,chhotaudepur district,2196334,385900402.57755136
3797,gujarat,2020,4,botad district,2196334,637855285.7494726
3798,gujarat,2020,4,bharuch district,2196334,5265465828.675046
3799,gujarat,2020,4,bhavnagar district,2196334,2860946801.5974355
3800,gujarat,2020,4,junagadh district,2196334,1081544206.1069198
3801,gujarat,2020,4,mahesana district,2196334,4748375062.213286
3802,gujarat,2020,4,the dangs district,2196334,115392051.59941344
3803,gujarat,2020,4,kheda district,2196334,1924149444.9194136
3804,gujarat,2020,4,surat district,2196334,22483338828.296677
3805,gujarat,2020,4,porbandar district,2196334,409734586.01614106
3806,gujarat,2020,4,gandhinagar district,2196334,6260558379.008726
3807,gujarat,2020,4,panch mahals district,2196334,1522649649.0425
3808,gujarat,2020,4,narmada district,2196334,401617563.13397676
3809,gujarat,2020,4,gir somnath district,2196334,1181991458.5126772
3810,gujarat,2020,4,valsad district,2196334,4183435576.3542786
3811,gujarat,2020,4,mahisagar district,2196334,570736679.6244228
3812,gujarat,2020,4,sabar kantha district,2196334,2451572619.1990595
3813,gujarat,2020,4,tapi district,2196334,841884252.7849832
3814,gujarat,2020,4,vadodara district,2196334,10175864216.096031
3815,gujarat,2020,4,banas kantha district,2196334,5676878891.729177
3816,gujarat,2020,4,amreli district,2196334,1075380722.1837554
3817,gujarat,2020,4,ahmadabad district,2196334,50995692377.18629
3818,gujarat,2020,4,dohad district,2196334,1028322590.3102307
3819,gujarat,2020,4,navsari district,2196334,1460927906.600296
3820,gujarat,2020,4,patan district,2196334,2091010409.7872968
3821,gujarat,2020,4,kachchh district,2196334,5163742799.021423
3822,gujarat,2020,4,surendranagar district,2196334,1519077043.8578877
3823,gujarat,2020,4,morbi district,2196334,1700378082.426631
3824,gujarat,2021,1,anand district,2196334,2723181548.9945545
3825,gujarat,2021,1,jamnagar district,2196334,1894971999.4394412
3826,gujarat,2021,1,devbhumi dwarka district,2196334,630081190.7413921
3827,gujarat,2021,1,rajkot district,2196334,5057583315.413301
3828,gujarat,2021,1,aravallis district,2196334,1314732516.1866503
3829,gujarat,2021,1,chhotaudepur district,2196334,452389275.3974223
3830,gujarat,2021,1,botad district,2196334,798953588.0229607
3831,gujarat,2021,1,bharuch district,2196334,5756013890.9055805
3832,gujarat,2021,1,bhavnagar district,2196334,3264511506.595693
3833,gujarat,2021,1,junagadh district,2196334,1204237180.1488335
3834,gujarat,2021,1,mahesana district,2196334,5454846785.509393
3835,gujarat,2021,1,the dangs district,2196334,130412216.08515008
3836,gujarat,2021,1,kheda district,2196334,2180336937.401629
3837,gujarat,2021,1,surat district,2196334,28261722802.552788
3838,gujarat,2021,1,porbandar district,2196334,466162975.4066367
3839,gujarat,2021,1,gandhinagar district,2196334,7290530767.260056
3840,gujarat,2021,1,panch mahals district,2196334,1849730326.470284
3841,gujarat,2021,1,narmada district,2196334,479844444.1932763
3842,gujarat,2021,1,gir somnath district,2196334,1368653768.466436
3843,gujarat,2021,1,valsad district,2196334,4775335083.735588
3844,gujarat,2021,1,mahisagar district,2196334,582703615.8071253
3845,gujarat,2021,1,sabar kantha district,2196334,2620770589.4913707
3846,gujarat,2021,1,tapi district,2196334,1114541037.7686372
3847,gujarat,2021,1,vadodara district,2196334,11925964623.063154
3848,gujarat,2021,1,banas kantha district,2196334,6883945517.865922
3849,gujarat,2021,1,amreli district,2196334,1123115019.4190373
3850,gujarat,2021,1,ahmadabad district,2196334,68688129153.575096
3851,gujarat,2021,1,dohad district,2196334,1226581747.5402272
3852,gujarat,2021,1,navsari district,2196334,1773256368.3156428
3853,gujarat,2021,1,patan district,2196334,2425828408.868511
3854,gujarat,2021,1,kachchh district,2196334,6036765372.934219
3855,gujarat,2021,1,surendranagar district,2196334,1725777306.55805
3856,gujarat,2021,1,morbi district,2196334,2219169833.3171697
3857,gujarat,2021,2,anand district,2196334,3014631897.6682367
3858,gujarat,2021,2,jamnagar district,2196334,2206347098.925128
3859,gujarat,2021,2,devbhumi dwarka district,2196334,738788439.0915308
3860,gujarat,2021,2,rajkot district,2196334,5707346831.237131
3861,gujarat,2021,2,aravallis district,2196334,1683647671.7291918
3862,gujarat,2021,2,chhotaudepur district,2196334,540185404.7441366
3863,gujarat,2021,2,botad district,2196334,1280565807.277298
3864,gujarat,2021,2,bharuch district,2196334,6464930552.559841
3865,gujarat,2021,2,bhavnagar district,2196334,3448497365.237627
3866,gujarat,2021,2,junagadh district,2196334,1487953525.5343559
3867,gujarat,2021,2,mahesana district,2196334,6292779692.204142
3868,gujarat,2021,2,the dangs district,2196334,157878766.4304675
3869,gujarat,2021,2,kheda district,2196334,2503386769.0668764
3870,gujarat,2021,2,surat district,2196334,30756115155.739143
3871,gujarat,2021,2,porbandar district,2196334,558446703.6568799
3872,gujarat,2021,2,gandhinagar district,2196334,7835004938.194845
3873,gujarat,2021,2,panch mahals district,2196334,2245183337.229858
3874,gujarat,2021,2,narmada district,2196334,534890391.66917926
3875,gujarat,2021,2,gir somnath district,2196334,1686621125.0672534
3876,gujarat,2021,2,valsad district,2196334,5434041159.757242
3877,gujarat,2021,2,mahisagar district,2196334,744153750.2746319
3878,gujarat,2021,2,sabar kantha district,2196334,3248644724.13906
3879,gujarat,2021,2,tapi district,2196334,1327829881.8383355
3880,gujarat,2021,2,vadodara district,2196334,12902554421.650602
3881,gujarat,2021,2,banas kantha district,2196334,8286069195.93278
3882,gujarat,2021,2,amreli district,2196334,1524494293.670391
3883,gujarat,2021,2,ahmadabad district,2196334,79437951666.15146
3884,gujarat,2021,2,dohad district,2196334,1556292873.7368991
3885,gujarat,2021,2,navsari district,2196334,2197674429.667848
3886,gujarat,2021,2,patan district,2196334,2811156126.4368644
3887,gujarat,2021,2,kachchh district,2196334,7040086478.344803
3888,gujarat,2021,2,surendranagar district,2196334,2066433661.8066688
3889,gujarat,2021,2,morbi district,2196334,2441470415.445466
3890,gujarat,2021,3,anand district,2196334,3900508554.1397376
3891,gujarat,2021,3,jamnagar district,2196334,2841962054.6034217
3892,gujarat,2021,3,devbhumi dwarka district,2196334,960353473.0403948
3893,gujarat,2021,3,rajkot district,2196334,7726777654.637352
3894,gujarat,2021,3,aravallis district,2196334,2034322149.7296264
3895,gujarat,2021,3,chhotaudepur district,2196334,611013838.0899625
3896,gujarat,2021,3,botad district,2196334,1847036989.381681
3897,gujarat,2021,3,bharuch district,2196334,8322570348.519125
3898,gujarat,2021,3,bhavnagar district,2196334,4470254984.23804
3899,gujarat,2021,3,junagadh district,2196334,1786079501.4768844
3900,gujarat,2021,3,mahesana district,2196334,8371811502.22802
3901,gujarat,2021,3,the dangs district,2196334,220242754.8697721
3902,gujarat,2021,3,kheda district,2196334,3172710752.9721527
3903,gujarat,2021,3,surat district,2196334,40838608900.13971
3904,gujarat,2021,3,porbandar district,2196334,690810567.5533752
3905,gujarat,2021,3,gandhinagar district,2196334,10546315790.961113
3906,gujarat,2021,3,panch mahals district,2196334,2762752529.1230626
3907,gujarat,2021,3,narmada district,2196334,730606768.6161022
3908,gujarat,2021,3,gir somnath district,2196334,2047248878.9171567
3909,gujarat,2021,3,valsad district,2196334,7173200940.388832
3910,gujarat,2021,3,mahisagar district,2196334,893324969.8932046
3911,gujarat,2021,3,sabar kantha district,2196334,3945628260.6717844
3912,gujarat,2021,3,tapi district,2196334,1621047025.5570326
3913,gujarat,2021,3,vadodara district,2196334,16336422910.897554
3914,gujarat,2021,3,banas kantha district,2196334,11302732744.859072
3915,gujarat,2021,3,amreli district,2196334,2030095872.7498639
3916,gujarat,2021,3,ahmadabad district,2196334,101760598132.07088
3917,gujarat,2021,3,dohad district,2196334,1953033067.4008594
3918,gujarat,2021,3,navsari district,2196334,2845342547.406067
3919,gujarat,2021,3,patan district,2196334,3735782880.347761
3920,gujarat,2021,3,kachchh district,2196334,9001941152.864368
3921,gujarat,2021,3,surendranagar district,2196334,2671069363.2201557
3922,gujarat,2021,3,morbi district,2196334,3472418252.020602
3923,gujarat,2021,4,anand district,2196334,4901381738.859557
3924,gujarat,2021,4,jamnagar district,2196334,3573928284.546256
3925,gujarat,2021,4,devbhumi dwarka district,2196334,1236361450.5936007
3926,gujarat,2021,4,rajkot district,2196334,9808446763.924477
3927,gujarat,2021,4,aravallis district,2196334,2813603551.6262503
3928,gujarat,2021,4,chhotaudepur district,2196334,776880205.8316607
3929,gujarat,2021,4,botad district,2196334,2347736165.7165422
3930,gujarat,2021,4,bharuch district,2196334,10647007113.465914
3931,gujarat,2021,4,bhavnagar district,2196334,5912161062.19894
3932,gujarat,2021,4,junagadh district,2196334,2439626368.4466143
3933,gujarat,2021,4,mahesana district,2196334,10719744656.891113
3934,gujarat,2021,4,the dangs district,2196334,266936831.3250107
3935,gujarat,2021,4,kheda district,2196334,3982871287.806916
3936,gujarat,2021,4,surat district,2196334,51244301661.33562
3937,gujarat,2021,4,porbandar district,2196334,922030259.8507378
3938,gujarat,2021,4,gandhinagar district,2196334,13063535935.917791
3939,gujarat,2021,4,panch mahals district,2196334,3527540820.947919
3940,gujarat,2021,4,narmada district,2196334,905726392.7486008
3941,gujarat,2021,4,gir somnath district,2196334,2747773641.937811
3942,gujarat,2021,4,valsad district,2196334,9554286592.777279
3943,gujarat,2021,4,mahisagar district,2196334,1204459443.933492
3944,gujarat,2021,4,sabar kantha district,2196334,5247467974.524677
3945,gujarat,2021,4,tapi district,2196334,2146758330.3483467
3946,gujarat,2021,4,vadodara district,2196334,20051547592.844345
3947,gujarat,2021,4,banas kantha district,2196334,14662295530.137415
3948,gujarat,2021,4,amreli district,2196334,2596504411.041504
3949,gujarat,2021,4,ahmadabad district,2196334,124559345468.31937
3950,gujarat,2021,4,dohad district,2196334,2565405628.4936953
3951,gujarat,2021,4,navsari district,2196334,3782948232.168639
3952,gujarat,2021,4,patan district,2196334,4836124445.336521
3953,gujarat,2021,4,kachchh district,2196334,11281039516.16741
3954,gujarat,2021,4,surendranagar district,2196334,3524100667.2871084
3955,gujarat,2021,4,morbi district,2196334,4532702026.275787
3956,gujarat,2022,1,anand district,2196334,5515844713.90881
3957,gujarat,2022,1,jamnagar district,2196334,3995387220.064081
3958,gujarat,2022,1,devbhumi dwarka district,2196334,1393188002.3646598
3959,gujarat,2022,1,rajkot district,2196334,11183107357.249798
3960,gujarat,2022,1,aravallis district,2196334,3245867369.8418803
3961,gujarat,2022,1,chhotaudepur district,2196334,961037555.5333877
3962,gujarat,2022,1,botad district,2196334,2529006396.9082165
3963,gujarat,2022,1,bharuch district,2196334,12142511077.777298
3964,gujarat,2022,1,bhavnagar district,2196334,6507151536.779606
3965,gujarat,2022,1,junagadh district,2196334,2632740612.928868
3966,gujarat,2022,1,mahesana district,2196334,12148997855.252472
3967,gujarat,2022,1,the dangs district,2196334,319930741.7016173
3968,gujarat,2022,1,kheda district,2196334,4653031406.32455
3969,gujarat,2022,1,surat district,2196334,60384509134.17688
3970,gujarat,2022,1,porbandar district,2196334,1041885112.1535248
3971,gujarat,2022,1,gandhinagar district,2196334,14673670632.364445
3972,gujarat,2022,1,panch mahals district,2196334,4354464949.808912
3973,gujarat,2022,1,narmada district,2196334,1028206703.2216127
3974,gujarat,2022,1,gir somnath district,2196334,3149910594.0697384
3975,gujarat,2022,1,valsad district,2196334,11065186874.369562
3976,gujarat,2022,1,mahisagar district,2196334,1400068532.0580125
3977,gujarat,2022,1,sabar kantha district,2196334,5899494954.572109
3978,gujarat,2022,1,tapi district,2196334,2625677244.2605915
3979,gujarat,2022,1,vadodara district,2196334,22232541228.698692
3980,gujarat,2022,1,banas kantha district,2196334,18279879154.011223
3981,gujarat,2022,1,amreli district,2196334,2619535836.606331
3982,gujarat,2022,1,ahmadabad district,2196334,140746136456.2987
3983,gujarat,2022,1,dohad district,2196334,3303671729.6961093
3984,gujarat,2022,1,navsari district,2196334,4448236738.077925
3985,gujarat,2022,1,patan district,2196334,5505990582.930806
3986,gujarat,2022,1,kachchh district,2196334,13234467234.409916
3987,gujarat,2022,1,surendranagar district,2196334,4155739566.6631675
3988,gujarat,2022,1,morbi district,2196334,5171017148.465556
3989,gujarat,2022,2,anand district,2196334,5980713686.880918
3990,gujarat,2022,2,jamnagar district,2196334,4428726322.515411
3991,gujarat,2022,2,devbhumi dwarka district,2196334,1553973410.0873568
3992,gujarat,2022,2,rajkot district,2196334,12629937169.82262
3993,gujarat,2022,2,aravallis district,2196334,3936343254.1726723
3994,gujarat,2022,2,chhotaudepur district,2196334,1118837886.278185
3995,gujarat,2022,2,botad district,2196334,2481012650.813588
3996,gujarat,2022,2,bharuch district,2196334,13524403306.877403
3997,gujarat,2022,2,bhavnagar district,2196334,7203081678.4895935
3998,gujarat,2022,2,junagadh district,2196334,2870016919.846751
3999,gujarat,2022,2,mahesana district,2196334,13686497405.843655
4000,gujarat,2022,2,the dangs district,2196334,386904516.30286825
4001,gujarat,2022,2,kheda district,2196334,5136552729.090972
4002,gujarat,2022,2,surat district,2196334,68525386888.44026
4003,gujarat,2022,2,porbandar district,2196334,1247309372.061276
4004,gujarat,2022,2,gandhinagar district,2196334,16650584409.353096
4005,gujarat,2022,2,panch mahals district,2196334,4913162124.983287
4006,gujarat,2022,2,narmada district,2196334,1199594621.9613156
4007,gujarat,2022,2,gir somnath district,2196334,3597900918.795203
4008,gujarat,2022,2,valsad district,2196334,12554813235.04937
4009,gujarat,2022,2,mahisagar district,2196334,1679677472.3282216
4010,gujarat,2022,2,sabar kantha district,2196334,6977672565.899878
4011,gujarat,2022,2,tapi district,2196334,3029292345.32784
4012,gujarat,2022,2,vadodara district,2196334,24927078678.274376
4013,gujarat,2022,2,banas kantha district,2196334,20605533611.378273
4014,gujarat,2022,2,amreli district,2196334,2813019600.3597517
4015,gujarat,2022,2,ahmadabad district,2196334,161506106645.9494
4016,gujarat,2022,2,dohad district,2196334,3896428797.800151
4017,gujarat,2022,2,navsari district,2196334,5310124254.046915
4018,gujarat,2022,2,patan district,2196334,6276857246.360606
4019,gujarat,2022,2,kachchh district,2196334,15334005512.230762
4020,gujarat,2022,2,surendranagar district,2196334,4713415151.499961
4021,gujarat,2022,2,morbi district,2196334,6103036587.724854
4022,gujarat,2022,3,anand district,2196334,6469350595.472251
4023,gujarat,2022,3,jamnagar district,2196334,5733544044.074508
4024,gujarat,2022,3,devbhumi dwarka district,2196334,1779143512.572445
4025,gujarat,2022,3,rajkot district,2196334,15206611341.200827
4026,gujarat,2022,3,aravallis district,2196334,3920741952.595134
